"year","country_sector","country","sector","ecp_oecd","co2_oecd_total","co2_oecd_1a","co2_oecd_1b","co2_oecd_2","co2_oecd_3","co2_oecd_4","co2_oecd_5"
2011,"Burkina Faso (BFA) Household final consumption P.3h","Burkina Faso","Household final consumption P.3h",NA,559.539109579115,559.539109579116,0,0,0,0,0
2011,"Burkina Faso (BFA) Non-profit institutions serving households P.3n","Burkina Faso","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Burkina Faso (BFA) Government final consumption P.3g","Burkina Faso","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Burkina Faso (BFA) Gross fixed capital formation P.51","Burkina Faso","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Burkina Faso (BFA) Changes in inventories P.52","Burkina Faso","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Burkina Faso (BFA) Acquisitions less disposals of valuables P.53","Burkina Faso","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Bangladesh (BGD) Household final consumption P.3h","Bangladesh","Household final consumption P.3h",NA,13088.8328878079,13088.8328878079,0,0,0,0,0
2011,"Bangladesh (BGD) Non-profit institutions serving households P.3n","Bangladesh","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Bangladesh (BGD) Government final consumption P.3g","Bangladesh","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Bangladesh (BGD) Gross fixed capital formation P.51","Bangladesh","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Bangladesh (BGD) Changes in inventories P.52","Bangladesh","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Bangladesh (BGD) Acquisitions less disposals of valuables P.53","Bangladesh","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Bulgaria (BGR) Household final consumption P.3h","Bulgaria","Household final consumption P.3h",0,2317.02401806053,2317.02401806053,0,0,0,0,0
2011,"Bulgaria (BGR) Non-profit institutions serving households P.3n","Bulgaria","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Bulgaria (BGR) Government final consumption P.3g","Bulgaria","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Bulgaria (BGR) Gross fixed capital formation P.51","Bulgaria","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Bulgaria (BGR) Changes in inventories P.52","Bulgaria","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Bulgaria (BGR) Acquisitions less disposals of valuables P.53","Bulgaria","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Bahrain (BHR) Household final consumption P.3h","Bahrain","Household final consumption P.3h",NA,2555.98562824582,2555.98562824582,0,0,0,0,0
2011,"Bahrain (BHR) Non-profit institutions serving households P.3n","Bahrain","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Bahrain (BHR) Government final consumption P.3g","Bahrain","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Bahrain (BHR) Gross fixed capital formation P.51","Bahrain","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Bahrain (BHR) Changes in inventories P.52","Bahrain","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Bahrain (BHR) Acquisitions less disposals of valuables P.53","Bahrain","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Bahamas (BHS) Household final consumption P.3h","Bahamas","Household final consumption P.3h",NA,710.271987758927,710.271987758928,0,0,0,0,0
2011,"Bahamas (BHS) Non-profit institutions serving households P.3n","Bahamas","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Bahamas (BHS) Government final consumption P.3g","Bahamas","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Bahamas (BHS) Gross fixed capital formation P.51","Bahamas","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Bahamas (BHS) Changes in inventories P.52","Bahamas","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Bahamas (BHS) Acquisitions less disposals of valuables P.53","Bahamas","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Bosnia and Herzegovina (BIH) Household final consumption P.3h","Bosnia and Herzegovina","Household final consumption P.3h",NA,2368.12973929996,2368.12973929996,0,0,0,0,0
2011,"Bosnia and Herzegovina (BIH) Non-profit institutions serving households P.3n","Bosnia and Herzegovina","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Bosnia and Herzegovina (BIH) Government final consumption P.3g","Bosnia and Herzegovina","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Bosnia and Herzegovina (BIH) Gross fixed capital formation P.51","Bosnia and Herzegovina","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Bosnia and Herzegovina (BIH) Changes in inventories P.52","Bosnia and Herzegovina","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Bosnia and Herzegovina (BIH) Acquisitions less disposals of valuables P.53","Bosnia and Herzegovina","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Belarus (BLR) Household final consumption P.3h","Belarus","Household final consumption P.3h",NA,13985.4012215311,13985.4012215311,0,0,0,0,0
2011,"Belarus (BLR) Non-profit institutions serving households P.3n","Belarus","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Belarus (BLR) Government final consumption P.3g","Belarus","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Belarus (BLR) Gross fixed capital formation P.51","Belarus","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Belarus (BLR) Changes in inventories P.52","Belarus","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Belarus (BLR) Acquisitions less disposals of valuables P.53","Belarus","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Belize (BLZ) Household final consumption P.3h","Belize","Household final consumption P.3h",NA,151.579016757731,151.579016757731,0,0,0,0,0
2011,"Belize (BLZ) Non-profit institutions serving households P.3n","Belize","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Belize (BLZ) Government final consumption P.3g","Belize","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Belize (BLZ) Gross fixed capital formation P.51","Belize","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Belize (BLZ) Changes in inventories P.52","Belize","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Belize (BLZ) Acquisitions less disposals of valuables P.53","Belize","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Bolivia (BOL) Household final consumption P.3h","Bolivia","Household final consumption P.3h",NA,3151.05704366435,3151.05704366435,0,0,0,0,0
2011,"Bolivia (BOL) Non-profit institutions serving households P.3n","Bolivia","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Bolivia (BOL) Government final consumption P.3g","Bolivia","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Bolivia (BOL) Gross fixed capital formation P.51","Bolivia","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Bolivia (BOL) Changes in inventories P.52","Bolivia","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Bolivia (BOL) Acquisitions less disposals of valuables P.53","Bolivia","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Brazil (BRA) Household final consumption P.3h","Brazil","Household final consumption P.3h",NA,145609.349595089,145609.34959509,0,0,0,0,0
2011,"Brazil (BRA) Non-profit institutions serving households P.3n","Brazil","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Brazil (BRA) Government final consumption P.3g","Brazil","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Brazil (BRA) Gross fixed capital formation P.51","Brazil","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Brazil (BRA) Changes in inventories P.52","Brazil","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Brazil (BRA) Acquisitions less disposals of valuables P.53","Brazil","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Brunei Darussalam (BRN) Household final consumption P.3h","Brunei Darussalam","Household final consumption P.3h",NA,863.644576043256,863.644576043256,0,0,0,0,0
2011,"Brunei Darussalam (BRN) Non-profit institutions serving households P.3n","Brunei Darussalam","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Brunei Darussalam (BRN) Government final consumption P.3g","Brunei Darussalam","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Brunei Darussalam (BRN) Gross fixed capital formation P.51","Brunei Darussalam","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Brunei Darussalam (BRN) Changes in inventories P.52","Brunei Darussalam","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Brunei Darussalam (BRN) Acquisitions less disposals of valuables P.53","Brunei Darussalam","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Bhutan (BTN) Household final consumption P.3h","Bhutan","Household final consumption P.3h",NA,134.708678148145,134.708678148145,0,0,0,0,0
2011,"Bhutan (BTN) Non-profit institutions serving households P.3n","Bhutan","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Bhutan (BTN) Government final consumption P.3g","Bhutan","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Bhutan (BTN) Gross fixed capital formation P.51","Bhutan","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Bhutan (BTN) Changes in inventories P.52","Bhutan","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Bhutan (BTN) Acquisitions less disposals of valuables P.53","Bhutan","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Botswana (BWA) Household final consumption P.3h","Botswana","Household final consumption P.3h",NA,936.717378288737,936.717378288737,0,0,0,0,0
2011,"Botswana (BWA) Non-profit institutions serving households P.3n","Botswana","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Botswana (BWA) Government final consumption P.3g","Botswana","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Botswana (BWA) Gross fixed capital formation P.51","Botswana","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Botswana (BWA) Changes in inventories P.52","Botswana","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Botswana (BWA) Acquisitions less disposals of valuables P.53","Botswana","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Central African Republic (CAF) Household final consumption P.3h","Central African Republic","Household final consumption P.3h",NA,74.0398861372818,74.0398861372818,0,0,0,0,0
2011,"Central African Republic (CAF) Non-profit institutions serving households P.3n","Central African Republic","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Central African Republic (CAF) Government final consumption P.3g","Central African Republic","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Central African Republic (CAF) Gross fixed capital formation P.51","Central African Republic","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Central African Republic (CAF) Changes in inventories P.52","Central African Republic","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Central African Republic (CAF) Acquisitions less disposals of valuables P.53","Central African Republic","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Canada (CAN) Household final consumption P.3h","Canada","Household final consumption P.3h",NA,182835.658083579,182835.658083579,0,0,0,0,0
2011,"Canada (CAN) Non-profit institutions serving households P.3n","Canada","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Canada (CAN) Government final consumption P.3g","Canada","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Canada (CAN) Gross fixed capital formation P.51","Canada","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Canada (CAN) Changes in inventories P.52","Canada","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Canada (CAN) Acquisitions less disposals of valuables P.53","Canada","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Switzerland (CHE) Household final consumption P.3h","Switzerland","Household final consumption P.3h",17.6942559786922,17071.173388567,17071.173388567,0,0,0,0,0
2011,"Switzerland (CHE) Non-profit institutions serving households P.3n","Switzerland","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Switzerland (CHE) Government final consumption P.3g","Switzerland","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Switzerland (CHE) Gross fixed capital formation P.51","Switzerland","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Switzerland (CHE) Changes in inventories P.52","Switzerland","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Switzerland (CHE) Acquisitions less disposals of valuables P.53","Switzerland","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Chile (CHL) Household final consumption P.3h","Chile","Household final consumption P.3h",NA,16782.3410123517,16782.3410123517,0,0,0,0,0
2011,"Chile (CHL) Non-profit institutions serving households P.3n","Chile","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Chile (CHL) Government final consumption P.3g","Chile","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Chile (CHL) Gross fixed capital formation P.51","Chile","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Chile (CHL) Changes in inventories P.52","Chile","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Chile (CHL) Acquisitions less disposals of valuables P.53","Chile","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"China (CHN) Household final consumption P.3h","China","Household final consumption P.3h",NA,835594.750495531,835594.750495531,0,0,0,0,0
2011,"China (CHN) Non-profit institutions serving households P.3n","China","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"China (CHN) Government final consumption P.3g","China","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"China (CHN) Gross fixed capital formation P.51","China","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"China (CHN) Changes in inventories P.52","China","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"China (CHN) Acquisitions less disposals of valuables P.53","China","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Cote d'Ivoire (CIV) Household final consumption P.3h","Cote d'Ivoire","Household final consumption P.3h",NA,1068.64733807686,1068.64733807686,0,0,0,0,0
2011,"Cote d'Ivoire (CIV) Non-profit institutions serving households P.3n","Cote d'Ivoire","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Cote d'Ivoire (CIV) Government final consumption P.3g","Cote d'Ivoire","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Cote d'Ivoire (CIV) Gross fixed capital formation P.51","Cote d'Ivoire","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Cote d'Ivoire (CIV) Changes in inventories P.52","Cote d'Ivoire","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Cote d'Ivoire (CIV) Acquisitions less disposals of valuables P.53","Cote d'Ivoire","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Cameroon (CMR) Household final consumption P.3h","Cameroon","Household final consumption P.3h",NA,2060.77352445412,2060.77352445411,0,0,0,0,0
2011,"Cameroon (CMR) Non-profit institutions serving households P.3n","Cameroon","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Cameroon (CMR) Government final consumption P.3g","Cameroon","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Cameroon (CMR) Gross fixed capital formation P.51","Cameroon","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Cameroon (CMR) Changes in inventories P.52","Cameroon","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Cameroon (CMR) Acquisitions less disposals of valuables P.53","Cameroon","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"DR Congo (COD) Household final consumption P.3h","DR Congo","Household final consumption P.3h",NA,1289.85857172937,1289.85857172937,0,0,0,0,0
2011,"DR Congo (COD) Non-profit institutions serving households P.3n","DR Congo","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"DR Congo (COD) Government final consumption P.3g","DR Congo","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"DR Congo (COD) Gross fixed capital formation P.51","DR Congo","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"DR Congo (COD) Changes in inventories P.52","DR Congo","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"DR Congo (COD) Acquisitions less disposals of valuables P.53","DR Congo","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Rep Congo (COG) Household final consumption P.3h","Rep Congo","Household final consumption P.3h",NA,1018.35797963872,1018.35797963872,0,0,0,0,0
2011,"Rep Congo (COG) Non-profit institutions serving households P.3n","Rep Congo","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Rep Congo (COG) Government final consumption P.3g","Rep Congo","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Rep Congo (COG) Gross fixed capital formation P.51","Rep Congo","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Rep Congo (COG) Changes in inventories P.52","Rep Congo","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Rep Congo (COG) Acquisitions less disposals of valuables P.53","Rep Congo","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Colombia (COL) Household final consumption P.3h","Colombia","Household final consumption P.3h",NA,18681.4086746633,18681.4086746633,0,0,0,0,0
2011,"Colombia (COL) Non-profit institutions serving households P.3n","Colombia","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Colombia (COL) Government final consumption P.3g","Colombia","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Colombia (COL) Gross fixed capital formation P.51","Colombia","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Colombia (COL) Changes in inventories P.52","Colombia","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Colombia (COL) Acquisitions less disposals of valuables P.53","Colombia","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Costa Rica (CRI) Household final consumption P.3h","Costa Rica","Household final consumption P.3h",NA,3003.29655426996,3003.29655426995,0,0,0,0,0
2011,"Costa Rica (CRI) Non-profit institutions serving households P.3n","Costa Rica","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Costa Rica (CRI) Government final consumption P.3g","Costa Rica","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Costa Rica (CRI) Gross fixed capital formation P.51","Costa Rica","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Costa Rica (CRI) Changes in inventories P.52","Costa Rica","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Costa Rica (CRI) Acquisitions less disposals of valuables P.53","Costa Rica","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Cuba (CUB) Household final consumption P.3h","Cuba","Household final consumption P.3h",NA,1692.73855751933,1692.73855751933,0,0,0,0,0
2011,"Cuba (CUB) Non-profit institutions serving households P.3n","Cuba","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Cuba (CUB) Government final consumption P.3g","Cuba","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Cuba (CUB) Gross fixed capital formation P.51","Cuba","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Cuba (CUB) Changes in inventories P.52","Cuba","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Cuba (CUB) Acquisitions less disposals of valuables P.53","Cuba","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Cyprus (CYP) Household final consumption P.3h","Cyprus","Household final consumption P.3h",0,1712.4067179464,1712.4067179464,0,0,0,0,0
2011,"Cyprus (CYP) Non-profit institutions serving households P.3n","Cyprus","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Cyprus (CYP) Government final consumption P.3g","Cyprus","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Cyprus (CYP) Gross fixed capital formation P.51","Cyprus","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Cyprus (CYP) Changes in inventories P.52","Cyprus","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Cyprus (CYP) Acquisitions less disposals of valuables P.53","Cyprus","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"CSSR/Czech Republic (1990/1991) (CZE) Household final consumption P.3h","CSSR/Czech Republic (1990/1991)","Household final consumption P.3h",0,11140.2533987403,11140.2533987403,0,0,0,0,0
2011,"CSSR/Czech Republic (1990/1991) (CZE) Non-profit institutions serving households P.3n","CSSR/Czech Republic (1990/1991)","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"CSSR/Czech Republic (1990/1991) (CZE) Government final consumption P.3g","CSSR/Czech Republic (1990/1991)","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"CSSR/Czech Republic (1990/1991) (CZE) Gross fixed capital formation P.51","CSSR/Czech Republic (1990/1991)","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"CSSR/Czech Republic (1990/1991) (CZE) Changes in inventories P.52","CSSR/Czech Republic (1990/1991)","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"CSSR/Czech Republic (1990/1991) (CZE) Acquisitions less disposals of valuables P.53","CSSR/Czech Republic (1990/1991)","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Germany (DEU) Household final consumption P.3h","Germany","Household final consumption P.3h",0,183836.396991729,183836.396991729,0,0,0,0,0
2011,"Germany (DEU) Non-profit institutions serving households P.3n","Germany","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Germany (DEU) Government final consumption P.3g","Germany","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Germany (DEU) Gross fixed capital formation P.51","Germany","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Germany (DEU) Changes in inventories P.52","Germany","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Germany (DEU) Acquisitions less disposals of valuables P.53","Germany","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Djibouti (DJI) Household final consumption P.3h","Djibouti","Household final consumption P.3h",NA,224.255034094986,224.255034094986,0,0,0,0,0
2011,"Djibouti (DJI) Non-profit institutions serving households P.3n","Djibouti","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Djibouti (DJI) Government final consumption P.3g","Djibouti","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Djibouti (DJI) Gross fixed capital formation P.51","Djibouti","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Djibouti (DJI) Changes in inventories P.52","Djibouti","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Djibouti (DJI) Acquisitions less disposals of valuables P.53","Djibouti","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"DR Yemen (Aden) (DYE) Household final consumption P.3h","DR Yemen (Aden)","Household final consumption P.3h",NA,0,0,0,0,0,0,0
2011,"DR Yemen (Aden) (DYE) Non-profit institutions serving households P.3n","DR Yemen (Aden)","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"DR Yemen (Aden) (DYE) Government final consumption P.3g","DR Yemen (Aden)","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"DR Yemen (Aden) (DYE) Gross fixed capital formation P.51","DR Yemen (Aden)","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"DR Yemen (Aden) (DYE) Changes in inventories P.52","DR Yemen (Aden)","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"DR Yemen (Aden) (DYE) Acquisitions less disposals of valuables P.53","DR Yemen (Aden)","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Denmark (DNK) Household final consumption P.3h","Denmark","Household final consumption P.3h",30.6715704417658,8304.33784010552,8304.33784010552,0,0,0,0,0
2011,"Denmark (DNK) Non-profit institutions serving households P.3n","Denmark","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Denmark (DNK) Government final consumption P.3g","Denmark","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Denmark (DNK) Gross fixed capital formation P.51","Denmark","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Denmark (DNK) Changes in inventories P.52","Denmark","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Denmark (DNK) Acquisitions less disposals of valuables P.53","Denmark","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Dominican Republic (DOM) Household final consumption P.3h","Dominican Republic","Household final consumption P.3h",NA,3663.90038740063,3663.90038740063,0,0,0,0,0
2011,"Dominican Republic (DOM) Non-profit institutions serving households P.3n","Dominican Republic","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Dominican Republic (DOM) Government final consumption P.3g","Dominican Republic","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Dominican Republic (DOM) Gross fixed capital formation P.51","Dominican Republic","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Dominican Republic (DOM) Changes in inventories P.52","Dominican Republic","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Dominican Republic (DOM) Acquisitions less disposals of valuables P.53","Dominican Republic","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Algeria (DZA) Household final consumption P.3h","Algeria","Household final consumption P.3h",NA,34033.9598736042,34033.9598736042,0,0,0,0,0
2011,"Algeria (DZA) Non-profit institutions serving households P.3n","Algeria","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Algeria (DZA) Government final consumption P.3g","Algeria","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Algeria (DZA) Gross fixed capital formation P.51","Algeria","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Algeria (DZA) Changes in inventories P.52","Algeria","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Algeria (DZA) Acquisitions less disposals of valuables P.53","Algeria","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Ecuador (ECU) Household final consumption P.3h","Ecuador","Household final consumption P.3h",NA,6923.59839824256,6923.59839824256,0,0,0,0,0
2011,"Ecuador (ECU) Non-profit institutions serving households P.3n","Ecuador","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
2011,"Ecuador (ECU) Government final consumption P.3g","Ecuador","Government final consumption P.3g",NA,0,0,0,0,0,0,0
2011,"Ecuador (ECU) Gross fixed capital formation P.51","Ecuador","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0
2011,"Ecuador (ECU) Changes in inventories P.52","Ecuador","Changes in inventories P.52",NA,0,0,0,0,0,0,0
2011,"Ecuador (ECU) Acquisitions less disposals of valuables P.53","Ecuador","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0
2011,"Egypt (EGY) Household final consumption P.3h","Egypt","Household final consumption P.3h",NA,41698.3308406334,41698.3308406334,0,0,0,0,0
2011,"Egypt (EGY) Non-profit institutions serving households P.3n","Egypt","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0
