Jurisdiction,Year,ECP_ets_jurGHG_2019USD,ECP_tax_jurGHG_2019USD,ECP_tax_ets_jurGHG_2019USD,ECP_ets_jurCO2_2019USD,ECP_tax_jurCO2_2019USD,ECP_tax_ets_jurCO2_2019USD
Montenegro,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,2005.0,15.868366473561958,0.0,15.868366473561958,18.9340192389316,0.0,18.9340192389316
Netherlands,2006.0,13.028238750426278,0.0,13.028238750426278,15.545199536508692,0.0,15.545199536508692
Netherlands,2007.0,0.5154518424816414,0.0,0.5154518424816414,0.6150333822041746,0.0,0.6150333822041746
Netherlands,2008.0,15.964766179789624,0.0,15.964766179789624,19.04904266591023,0.0,19.04904266591023
Netherlands,2009.0,9.197972353559214,0.0,9.197972353559214,10.974953584013031,0.0,10.974953584013031
Netherlands,2010.0,9.823531478521558,0.0,9.823531478521558,11.721366173289947,0.0,11.721366173289947
Netherlands,2011.0,9.01560870335849,0.0,9.01560870335849,10.757358605529584,0.0,10.757358605529584
Netherlands,2012.0,4.9174721044319565,0.0,4.9174721044319565,5.867491879983305,0.0,5.867491879983305
Netherlands,2013.0,2.892568132712504,0.0,2.892568132712504,3.451391216981726,0.0,3.451391216981726
Netherlands,2014.0,3.7145741712999,0.0,3.7145741712999,4.432202832031226,0.0,4.432202832031226
Netherlands,2015.0,4.754447924993613,0.0,4.754447924993613,5.672972617081269,0.0,5.672972617081269
Netherlands,2016.0,3.281829089685272,0.0,3.281829089685272,3.9158545541857657,0.0,3.9158545541857657
Netherlands,2017.0,3.5349023686199708,0.0,3.5349023686199708,4.217819746393324,0.0,4.217819746393324
Netherlands,2018.0,9.150314072595076,0.0,9.150314072595076,10.91808807046614,0.0,10.91808807046614
Nevada,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
