Jurisdiction,Year,ECP_ets_jurGHG_2019USD,ECP_tax_jurGHG_2019USD,ECP_tax_ets_jurGHG_2019USD,ECP_ets_jurCO2_2019USD,ECP_tax_jurCO2_2019USD,ECP_tax_ets_jurCO2_2019USD
Mozambique,1995,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,1996,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,1997,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,1998,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,1999,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2000,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2001,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2002,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2003,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2004,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2005,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2006,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2007,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2008,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2009,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2010,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2011,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2012,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2013,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2014,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2015,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2016,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2017,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,2018,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1990,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1991,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1992,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1993,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1994,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1995,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1996,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1997,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1998,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,1999,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2000,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2001,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2002,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2003,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2004,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2005,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2006,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2007,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2008,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2009,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2010,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2011,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2012,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2013,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2014,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2015,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2016,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2017,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,2018,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1990,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1991,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1992,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1993,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1994,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1995,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1996,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1997,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1998,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,1999,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2000,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2001,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2002,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2003,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2004,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2005,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2006,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2007,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2008,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2009,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2010,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2011,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2012,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2013,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2014,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2015,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2016,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2017,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2018,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1990,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1991,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1992,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1993,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1994,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1995,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1996,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1997,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1998,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,1999,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2000,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2001,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2002,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2003,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2004,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2005,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2006,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2007,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2008,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2009,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2010,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2011,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2012,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2013,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2014,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2015,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1990,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1991,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1992,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1993,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1994,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1995,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1996,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1997,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1998,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,1999,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2000,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2001,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2002,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2003,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2004,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2005,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2006,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2007,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2008,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2009,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2010,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2011,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2012,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2013,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2014,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2015,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2016,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2017,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2018,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1990,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1991,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1992,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1993,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1994,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1995,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1996,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1997,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1998,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1999,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,2000,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,2001,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,2002,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,2003,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,2004,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,2005,12.408979217641907,0.0,12.408979217641907,15.04040465184704,0.0,15.04040465184704
Netherlands,2006,9.917918697554933,0.0,9.917918697554933,12.05087252161891,0.0,12.05087252161891
Netherlands,2007,0.40646243518655584,0.0,0.40646243518655584,0.49082783525617685,0.0,0.49082783525617685
Netherlands,2008,12.181301860808293,0.0,12.181301860808293,14.478137886430114,0.0,14.478137886430114
Netherlands,2009,6.984959464472281,0.0,6.984959464472281,8.324010116658117,0.0,8.324010116658117
Netherlands,2010,7.482564967511851,0.0,7.482564967511851,8.836100698567629,0.0,8.836100698567629
Netherlands,2011,6.990708527375406,0.0,6.990708527375406,8.31138484747486,0.0,8.31138484747486
Netherlands,2012,3.8273986197386587,0.0,3.8273986197386587,4.546375519983107,0.0,4.546375519983107
Netherlands,2013,2.2548569776652023,0.0,2.2548569776652023,2.6791740965329147,0.0,2.6791740965329147
Netherlands,2014,3.1756421121247658,0.0,3.1756421121247658,3.8003536360643917,0.0,3.8003536360643917
Netherlands,2015,4.2405536954350715,0.0,4.2405536954350715,5.051255041796265,0.0,5.051255041796265
Netherlands,2016,2.9069133575043526,0.0,2.9069133575043526,3.455744436259419,0.0,3.455744436259419
Netherlands,2017,3.081983775007816,0.0,3.081983775007816,3.648062828602745,0.0,3.648062828602745
Netherlands,2018,7.889520694371296,0.0,7.889520694371296,9.32310032970743,0.0,9.32310032970743
Nevada,1990,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1991,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1992,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1993,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1994,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1995,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1996,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1997,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1998,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,1999,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2000,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2001,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2002,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2003,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2004,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2005,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2006,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2007,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2008,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2009,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2010,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2011,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2012,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2013,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2014,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2015,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1990,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1991,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1992,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1993,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1994,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1995,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1996,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1997,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1998,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,1999,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2000,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2001,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2002,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2003,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2004,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2005,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2006,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2007,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2008,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2009,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2010,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2011,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2012,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2013,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2014,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2015,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2016,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2017,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,2018,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1990,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1991,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1992,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1993,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1994,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1995,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1996,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1997,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1998,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,1999,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2000,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2001,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2002,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2003,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2004,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2005,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2006,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2007,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2008,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2009,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2010,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2011,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2012,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2013,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2014,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2015,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1990,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1991,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1992,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1993,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1994,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1995,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1996,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1997,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1998,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,1999,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2000,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2001,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2002,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2003,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2004,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2005,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2006,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2007,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2008,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2009,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2010,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2011,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2012,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2013,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2014,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2015,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1990,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1991,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1992,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1993,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1994,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1995,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1996,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1997,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1998,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,1999,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2000,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2001,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2002,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2003,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2004,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2005,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2006,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2007,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2008,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2009,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2010,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2011,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2012,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2013,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2014,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2015,0.0,0.0,0.0,0.0,0.0,0.0
New York,1990,0.0,0.0,0.0,0.0,0.0,0.0
New York,1991,0.0,0.0,0.0,0.0,0.0,0.0
New York,1992,0.0,0.0,0.0,0.0,0.0,0.0
New York,1993,0.0,0.0,0.0,0.0,0.0,0.0
New York,1994,0.0,0.0,0.0,0.0,0.0,0.0
New York,1995,0.0,0.0,0.0,0.0,0.0,0.0
New York,1996,0.0,0.0,0.0,0.0,0.0,0.0
New York,1997,0.0,0.0,0.0,0.0,0.0,0.0
New York,1998,0.0,0.0,0.0,0.0,0.0,0.0
New York,1999,0.0,0.0,0.0,0.0,0.0,0.0
New York,2000,0.0,0.0,0.0,0.0,0.0,0.0
New York,2001,0.0,0.0,0.0,0.0,0.0,0.0
New York,2002,0.0,0.0,0.0,0.0,0.0,0.0
New York,2003,0.0,0.0,0.0,0.0,0.0,0.0
New York,2004,0.0,0.0,0.0,0.0,0.0,0.0
New York,2005,0.0,0.0,0.0,0.0,0.0,0.0
New York,2006,0.0,0.0,0.0,0.0,0.0,0.0
New York,2007,0.0,0.0,0.0,0.0,0.0,0.0
New York,2008,0.0,0.0,0.0,0.0,0.0,0.0
New York,2009,0.0,0.0,0.0,0.0,0.0,0.0
New York,2010,0.0,0.0,0.0,0.0,0.0,0.0
New York,2011,0.0,0.0,0.0,0.0,0.0,0.0
New York,2012,0.0,0.0,0.0,0.0,0.0,0.0
New York,2013,0.0,0.0,0.0,0.0,0.0,0.0
New York,2014,0.0,0.0,0.0,0.0,0.0,0.0
New York,2015,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1990,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1991,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1992,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1993,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1994,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1995,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1996,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1997,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1998,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1999,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2000,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2001,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2002,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2003,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2004,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2005,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2006,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2007,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2008,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2009,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2010,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2011,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2012,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2013,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2014,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2015,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2016,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2017,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,2018,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,1990,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,1991,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,1992,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,1993,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,1994,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,1995,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,1996,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,1997,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,1998,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,1999,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2000,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2001,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2002,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2003,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2004,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2005,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2006,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2007,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2008,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2009,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2010,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2011,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2012,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2013,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2014,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2015,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2016,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2017,0.0,0.0,0.0,0.0,0.0,0.0
Newfoundland and Labrador,2018,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1990,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1991,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1992,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1993,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1994,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1995,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1996,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1997,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1998,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1999,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2000,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2001,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2002,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2003,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2004,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2005,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2006,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2007,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2008,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2009,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2010,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2011,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2012,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2013,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2014,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2015,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,2016,0.0,0.0,0.0,0.0,0.0,0.0
