year,country,sector,ecp_edgar,co2_edgar_total,co2_edgar_1a,co2_edgar_1a3b,co2_edgar_1a4,co2_edgar_1b,co2_edgar_2,co2_edgar_3,co2_edgar_4,co2_edgar_5
2007,Argentina,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Argentina,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Argentina,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Argentina,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Armenia,Household final consumption P.3h,NA,1697.860869,1697.860869,628.2205152,1069.640353,0,0,0,0,0
2007,Armenia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Armenia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Armenia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Armenia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Armenia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Australia,Household final consumption P.3h,NA,68126.83072,68126.83072,50488.89851,17637.93222,0,0,0,0,0
2007,Australia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Australia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Australia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Australia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Australia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Austria,Household final consumption P.3h,0,30856.49375,30856.49375,19963.29785,10893.1959,0,0,0,0,0
2007,Austria,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Austria,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Austria,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Austria,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Austria,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Azerbaijan,Household final consumption P.3h,NA,8118.186437,8118.186437,2057.466327,6060.720111,0,0,0,0,0
2007,Azerbaijan,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Azerbaijan,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Azerbaijan,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Azerbaijan,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Azerbaijan,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Burundi,Household final consumption P.3h,NA,130.9986841,130.9986841,97.66247938,33.33620476,0,0,0,0,0
2007,Burundi,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Burundi,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Burundi,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Burundi,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Burundi,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Belgium,Household final consumption P.3h,0,47224.00246,47224.00246,22827.34849,24396.65397,0,0,0,0,0
2007,Belgium,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Belgium,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Belgium,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Belgium,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Belgium,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Benin,Household final consumption P.3h,NA,2810.155831,2810.155831,1744.401573,1065.754257,0,0,0,0,0
2007,Benin,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Benin,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Benin,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Benin,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Benin,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Burkina Faso,Household final consumption P.3h,NA,469.4879598,469.4879598,319.8034397,149.6845201,0,0,0,0,0
2007,Burkina Faso,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Burkina Faso,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Burkina Faso,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Burkina Faso,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Burkina Faso,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Bangladesh,Household final consumption P.3h,NA,9521.685998,9521.685998,1731.911914,7789.774084,0,0,0,0,0
2007,Bangladesh,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Bangladesh,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Bangladesh,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Bangladesh,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Bangladesh,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Bulgaria,Household final consumption P.3h,0,7317.797388,7317.797388,5284.983175,2032.814213,0,0,0,0,0
2007,Bulgaria,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Bulgaria,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Bulgaria,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Bulgaria,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Bulgaria,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Bahrain,Household final consumption P.3h,NA,2464.487474,2464.487474,2265.185743,199.3017309,0,0,0,0,0
2007,Bahrain,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Bahrain,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Bahrain,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Bahrain,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Bahrain,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Bahamas,Household final consumption P.3h,NA,791.222714,791.222714,475.7074812,315.5152328,0,0,0,0,0
2007,Bahamas,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Bahamas,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Bahamas,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Bahamas,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Bahamas,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Bosnia and Herzegovina,Household final consumption P.3h,NA,1734.830613,1734.830613,1612.787433,122.0431805,0,0,0,0,0
2007,Bosnia and Herzegovina,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Bosnia and Herzegovina,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Bosnia and Herzegovina,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Bosnia and Herzegovina,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Bosnia and Herzegovina,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Belarus,Household final consumption P.3h,NA,12523.3338,12523.3338,5258.345487,7264.988309,0,0,0,0,0
2007,Belarus,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Belarus,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Belarus,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Belarus,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Belarus,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Belize,Household final consumption P.3h,NA,124.7058758,124.7058758,84.24425874,40.46161704,0,0,0,0,0
2007,Belize,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Belize,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Belize,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Belize,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Belize,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Bolivia,Household final consumption P.3h,NA,2493.854829,2493.854829,1082.297571,1411.557258,0,0,0,0,0
2007,Bolivia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Bolivia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Bolivia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Bolivia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Bolivia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Brazil,Household final consumption P.3h,NA,122103.491,122103.491,86169.42953,35934.06146,0,0,0,0,0
2007,Brazil,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Brazil,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Brazil,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Brazil,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Brazil,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Brunei Darussalam,Household final consumption P.3h,NA,776.1227406,776.1227406,668.2218222,107.9009184,0,0,0,0,0
2007,Brunei Darussalam,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Brunei Darussalam,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Brunei Darussalam,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Brunei Darussalam,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Brunei Darussalam,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Bhutan,Household final consumption P.3h,NA,48.53459497,48.53459497,35.53115084,13.00344413,0,0,0,0,0
2007,Bhutan,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Bhutan,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Bhutan,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Bhutan,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Bhutan,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Botswana,Household final consumption P.3h,NA,867.4048346,867.4048346,642.1746779,225.2301567,0,0,0,0,0
2007,Botswana,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Botswana,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Botswana,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Botswana,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Botswana,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Central African Republic,Household final consumption P.3h,NA,95.73971015,95.73971015,71.37611748,24.36359268,0,0,0,0,0
2007,Central African Republic,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Central African Republic,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Central African Republic,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Central African Republic,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Central African Republic,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Canada,Household final consumption P.3h,NA,178699.367,178699.367,90851.41017,87847.95683,0,0,0,0,0
2007,Canada,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Canada,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Canada,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Canada,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Canada,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Switzerland,Household final consumption P.3h,NA,27212.07335,27212.07335,13024.97474,14187.09861,0,0,0,0,0
2007,Switzerland,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Switzerland,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Switzerland,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Switzerland,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Switzerland,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Chile,Household final consumption P.3h,NA,13229.83785,13229.83785,8345.699639,4884.138214,0,0,0,0,0
2007,Chile,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Chile,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Chile,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Chile,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Chile,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,China,Household final consumption P.3h,NA,698018.0183,698018.0183,217807.9103,480210.1079,0,0,0,0,0
2007,China,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,China,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,China,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,China,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,China,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Cote d'Ivoire,Household final consumption P.3h,NA,1060.732932,1060.732932,343.6068469,717.1260848,0,0,0,0,0
2007,Cote d'Ivoire,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Cote d'Ivoire,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Cote d'Ivoire,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Cote d'Ivoire,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Cote d'Ivoire,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Cameroon,Household final consumption P.3h,NA,1607.698453,1607.698453,1233.351067,374.3473861,0,0,0,0,0
2007,Cameroon,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Cameroon,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Cameroon,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Cameroon,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Cameroon,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,DR Congo,Household final consumption P.3h,NA,807.4074666,807.4074666,791.7638652,15.64360143,0,0,0,0,0
2007,DR Congo,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,DR Congo,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,DR Congo,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,DR Congo,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,DR Congo,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Rep Congo,Household final consumption P.3h,NA,579.6354274,579.6354274,512.1115589,67.52386849,0,0,0,0,0
2007,Rep Congo,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Rep Congo,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Rep Congo,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Rep Congo,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Rep Congo,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Colombia,Household final consumption P.3h,NA,15072.25341,15072.25341,8292.709179,6779.544226,0,0,0,0,0
2007,Colombia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Colombia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Colombia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Colombia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Colombia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Costa Rica,Household final consumption P.3h,NA,2765.174576,2765.174576,2413.097485,352.0770906,0,0,0,0,0
2007,Costa Rica,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Costa Rica,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Costa Rica,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Costa Rica,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Costa Rica,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Cuba,Household final consumption P.3h,NA,2153.96011,2153.96011,1075.176817,1078.783293,0,0,0,0,0
2007,Cuba,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Cuba,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Cuba,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Cuba,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Cuba,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Cyprus,Household final consumption P.3h,0,1905.605819,1905.605819,1273.715433,631.8903866,0,0,0,0,0
2007,Cyprus,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Cyprus,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Cyprus,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Cyprus,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Cyprus,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,CSSR/Czech Republic (1990/1991),Household final consumption P.3h,0,25211.38246,25211.38246,13306.03421,11905.34824,0,0,0,0,0
2007,CSSR/Czech Republic (1990/1991),Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,CSSR/Czech Republic (1990/1991),Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,CSSR/Czech Republic (1990/1991),Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,CSSR/Czech Republic (1990/1991),Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,CSSR/Czech Republic (1990/1991),Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Germany,Household final consumption P.3h,0,252345.0254,252345.0254,123750.9442,128594.0812,0,0,0,0,0
2007,Germany,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Germany,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Germany,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Germany,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Germany,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Djibouti,Household final consumption P.3h,NA,277.5351261,277.5351261,206.9087083,70.62641775,0,0,0,0,0
2007,Djibouti,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Djibouti,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Djibouti,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Djibouti,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Djibouti,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,DR Yemen (Aden),Household final consumption P.3h,NA,0,0,0,0,0,0,0,0,0
2007,DR Yemen (Aden),Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,DR Yemen (Aden),Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,DR Yemen (Aden),Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,DR Yemen (Aden),Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,DR Yemen (Aden),Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Denmark,Household final consumption P.3h,20.2037159,15894.88986,15894.88986,10223.15039,5671.739475,0,0,0,0,0
2007,Denmark,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Denmark,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Denmark,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Denmark,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Denmark,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Dominican Republic,Household final consumption P.3h,NA,3818.285744,3818.285744,2215.554424,1602.73132,0,0,0,0,0
2007,Dominican Republic,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Dominican Republic,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Dominican Republic,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Dominican Republic,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Dominican Republic,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Algeria,Household final consumption P.3h,NA,28272.98283,28272.98283,14759.54596,13513.43688,0,0,0,0,0
2007,Algeria,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Algeria,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Algeria,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Algeria,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Algeria,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Ecuador,Household final consumption P.3h,NA,5517.610547,5517.610547,2419.077315,3098.533231,0,0,0,0,0
2007,Ecuador,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Ecuador,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Ecuador,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Ecuador,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Ecuador,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Egypt,Household final consumption P.3h,NA,34337.7645,34337.7645,14715.89818,19621.86632,0,0,0,0,0
2007,Egypt,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Egypt,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Egypt,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Egypt,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Egypt,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Eritrea,Household final consumption P.3h,NA,146.7079092,146.7079092,72.02029843,74.6876108,0,0,0,0,0
2007,Eritrea,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Eritrea,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Eritrea,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Eritrea,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Eritrea,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Spain,Household final consumption P.3h,0,106659.5043,106659.5043,72888.43665,33771.06768,0,0,0,0,0
2007,Spain,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Spain,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Spain,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Spain,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Spain,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Estonia,Household final consumption P.3h,0,2177.981374,2177.981374,1569.781214,608.2001594,0,0,0,0,0
2007,Estonia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Estonia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Estonia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Estonia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Estonia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Ethiopia/DR Ethiopia (1992/1993),Household final consumption P.3h,NA,2603.94364,2603.94364,1451.080766,1152.862874,0,0,0,0,0
2007,Ethiopia/DR Ethiopia (1992/1993),Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Ethiopia/DR Ethiopia (1992/1993),Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Ethiopia/DR Ethiopia (1992/1993),Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Ethiopia/DR Ethiopia (1992/1993),Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Ethiopia/DR Ethiopia (1992/1993),Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Finland,Household final consumption P.3h,22.34150122,15628.07817,15628.07817,10909.10594,4718.972227,0,0,0,0,0
2007,Finland,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Finland,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Finland,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Finland,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Finland,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,France,Household final consumption P.3h,0,192030.2217,192030.2217,104481.9442,87548.27751,0,0,0,0,0
2007,France,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,France,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,France,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,France,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,France,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
2007,Gabon,Household final consumption P.3h,NA,395.2777575,395.2777575,175.2940447,219.9837129,0,0,0,0,0
2007,Gabon,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
2007,Gabon,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
2007,Gabon,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
2007,Gabon,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
2007,Gabon,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
