"year","country","sector","ecp_oecd","co2_oecd_total","co2_oecd_1a","co2_oecd_1a3b","co2_oecd_1a4","co2_oecd_1b","co2_oecd_2","co2_oecd_3","co2_oecd_4","co2_oecd_5"
2011,"Belgium","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Benin","Household final consumption P.3h",NA,3233.39118117685,3233.39118117685,2355.62905484891,877.762126327937,0,0,0,0,0
2011,"Benin","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Benin","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Benin","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Benin","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Benin","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Burkina Faso","Household final consumption P.3h",NA,559.539109579115,559.539109579116,394.029739877179,165.509369701937,0,0,0,0,0
2011,"Burkina Faso","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Burkina Faso","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Burkina Faso","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Burkina Faso","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Burkina Faso","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Bangladesh","Household final consumption P.3h",NA,13088.8328878079,13088.8328878079,2977.88270389571,10110.9501839122,0,0,0,0,0
2011,"Bangladesh","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Bangladesh","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Bangladesh","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Bangladesh","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Bangladesh","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Bulgaria","Household final consumption P.3h",0,2317.02401806053,2317.02401806053,1707.67217000445,609.351848056076,0,0,0,0,0
2011,"Bulgaria","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Bulgaria","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Bulgaria","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Bulgaria","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Bulgaria","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Bahrain","Household final consumption P.3h",NA,2555.98562824582,2555.98562824582,2329.6698494091,226.315778836721,0,0,0,0,0
2011,"Bahrain","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Bahrain","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Bahrain","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Bahrain","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Bahrain","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Bahamas","Household final consumption P.3h",NA,710.271987758927,710.271987758928,411.036822499752,299.235165259176,0,0,0,0,0
2011,"Bahamas","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Bahamas","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Bahamas","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Bahamas","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Bahamas","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Bosnia and Herzegovina","Household final consumption P.3h",NA,2368.12973929996,2368.12973929996,1802.62269889672,565.50704040324,0,0,0,0,0
2011,"Bosnia and Herzegovina","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Bosnia and Herzegovina","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Bosnia and Herzegovina","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Bosnia and Herzegovina","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Bosnia and Herzegovina","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Belarus","Household final consumption P.3h",NA,13985.4012215311,13985.4012215311,6724.8141742469,7260.58704728415,0,0,0,0,0
2011,"Belarus","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Belarus","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Belarus","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Belarus","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Belarus","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Belize","Household final consumption P.3h",NA,151.579016757731,151.579016757731,99.3232012933656,52.2558154643655,0,0,0,0,0
2011,"Belize","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Belize","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Belize","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Belize","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Belize","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Bolivia","Household final consumption P.3h",NA,3151.05704366435,3151.05704366435,1525.16125289291,1625.89579077144,0,0,0,0,0
2011,"Bolivia","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Bolivia","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Bolivia","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Bolivia","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Bolivia","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Brazil","Household final consumption P.3h",NA,145609.349595089,145609.34959509,108755.134936635,36854.2146584545,0,0,0,0,0
2011,"Brazil","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Brazil","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Brazil","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Brazil","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Brazil","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Brunei Darussalam","Household final consumption P.3h",NA,863.644576043256,863.644576043256,761.480426462152,102.164149581104,0,0,0,0,0
2011,"Brunei Darussalam","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Brunei Darussalam","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Brunei Darussalam","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Brunei Darussalam","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Brunei Darussalam","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Bhutan","Household final consumption P.3h",NA,134.708678148145,134.708678148145,116.534975510015,18.1737026381299,0,0,0,0,0
2011,"Bhutan","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Bhutan","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Bhutan","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Bhutan","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Bhutan","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Botswana","Household final consumption P.3h",NA,936.717378288737,936.717378288737,756.52721464416,180.190163644577,0,0,0,0,0
2011,"Botswana","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Botswana","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Botswana","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Botswana","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Botswana","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Central African Republic","Household final consumption P.3h",NA,74.0398861372818,74.0398861372818,56.6778210758659,17.3620650614159,0,0,0,0,0
2011,"Central African Republic","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Central African Republic","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Central African Republic","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Central African Republic","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Central African Republic","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Canada","Household final consumption P.3h",NA,182835.658083579,182835.658083579,94858.396852599,87977.2612309796,0,0,0,0,0
2011,"Canada","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Canada","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Canada","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Canada","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Canada","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Switzerland","Household final consumption P.3h",17.6116718661681,17071.173388567,17071.173388567,8628.98326720264,8442.19012136433,0,0,0,0,0
2011,"Switzerland","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Switzerland","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Switzerland","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Switzerland","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Switzerland","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Chile","Household final consumption P.3h",NA,16782.3410123517,16782.3410123517,9762.77828899636,7019.56272335537,0,0,0,0,0
2011,"Chile","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Chile","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Chile","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Chile","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Chile","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"China","Household final consumption P.3h",NA,835594.750495531,835594.750495531,306185.546876596,529409.203618935,0,0,0,0,0
2011,"China","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"China","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"China","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"China","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"China","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Cote d'Ivoire","Household final consumption P.3h",NA,1068.64733807686,1068.64733807686,422.746991684853,645.900346392011,0,0,0,0,0
2011,"Cote d'Ivoire","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Cote d'Ivoire","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Cote d'Ivoire","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Cote d'Ivoire","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Cote d'Ivoire","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Cameroon","Household final consumption P.3h",NA,2060.77352445412,2060.77352445411,1658.57260032134,402.200924132775,0,0,0,0,0
2011,"Cameroon","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Cameroon","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Cameroon","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Cameroon","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Cameroon","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"DR Congo","Household final consumption P.3h",NA,1289.85857172937,1289.85857172937,1261.69996200774,28.1586097216286,0,0,0,0,0
2011,"DR Congo","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"DR Congo","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"DR Congo","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"DR Congo","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"DR Congo","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Rep Congo","Household final consumption P.3h",NA,1018.35797963872,1018.35797963872,913.779651104153,104.578328534563,0,0,0,0,0
2011,"Rep Congo","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Rep Congo","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Rep Congo","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Rep Congo","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Rep Congo","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Colombia","Household final consumption P.3h",NA,18681.4086746633,18681.4086746633,9869.1524121505,8812.25626251283,0,0,0,0,0
2011,"Colombia","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Colombia","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Colombia","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Colombia","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Colombia","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Costa Rica","Household final consumption P.3h",NA,3003.29655426996,3003.29655426995,2666.74162950992,336.554924760033,0,0,0,0,0
2011,"Costa Rica","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Costa Rica","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Costa Rica","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Costa Rica","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Costa Rica","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Cuba","Household final consumption P.3h",NA,1692.73855751933,1692.73855751933,694.102544800898,998.636012718429,0,0,0,0,0
2011,"Cuba","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Cuba","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Cuba","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Cuba","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Cuba","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Cyprus","Household final consumption P.3h",0,1712.4067179464,1712.4067179464,1162.66422768137,549.742490265029,0,0,0,0,0
2011,"Cyprus","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Cyprus","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Cyprus","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Cyprus","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Cyprus","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"CSSR/Czech Republic (1990/1991)","Household final consumption P.3h",0,11140.2533987403,11140.2533987403,5337.85152465092,5802.40187408936,0,0,0,0,0
2011,"CSSR/Czech Republic (1990/1991)","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"CSSR/Czech Republic (1990/1991)","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"CSSR/Czech Republic (1990/1991)","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"CSSR/Czech Republic (1990/1991)","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"CSSR/Czech Republic (1990/1991)","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Germany","Household final consumption P.3h",0,183836.396991729,183836.396991729,91051.1000827199,92785.2969090087,0,0,0,0,0
2011,"Germany","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Germany","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Germany","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Germany","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Germany","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Djibouti","Household final consumption P.3h",NA,224.255034094986,224.255034094986,171.668101626073,52.5869324689133,0,0,0,0,0
2011,"Djibouti","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Djibouti","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Djibouti","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Djibouti","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Djibouti","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"DR Yemen (Aden)","Household final consumption P.3h",NA,0,0,0,0,0,0,0,0,0
2011,"DR Yemen (Aden)","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"DR Yemen (Aden)","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"DR Yemen (Aden)","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"DR Yemen (Aden)","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"DR Yemen (Aden)","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Denmark","Household final consumption P.3h",30.8854637835904,8304.33784010552,8304.33784010552,5314.00316240698,2990.33467769854,0,0,0,0,0
2011,"Denmark","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Denmark","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Denmark","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Denmark","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Denmark","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Dominican Republic","Household final consumption P.3h",NA,3663.90038740063,3663.90038740063,2250.32203079955,1413.57835660108,0,0,0,0,0
2011,"Dominican Republic","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Dominican Republic","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Dominican Republic","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Dominican Republic","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Dominican Republic","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Algeria","Household final consumption P.3h",NA,34033.9598736042,34033.9598736042,19354.613802453,14679.3460711512,0,0,0,0,0
2011,"Algeria","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Algeria","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Algeria","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Algeria","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Algeria","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Ecuador","Household final consumption P.3h",NA,6923.59839824256,6923.59839824256,3303.70122895968,3619.89716928288,0,0,0,0,0
2011,"Ecuador","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Ecuador","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Ecuador","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Ecuador","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Ecuador","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Egypt","Household final consumption P.3h",NA,41698.3308406334,41698.3308406334,19039.2832279316,22659.0476127018,0,0,0,0,0
2011,"Egypt","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Egypt","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Egypt","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Egypt","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Egypt","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Eritrea","Household final consumption P.3h",NA,146.546486629855,146.546486629856,90.807706126446,55.7387805034095,0,0,0,0,0
2011,"Eritrea","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Eritrea","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Eritrea","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Eritrea","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Eritrea","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Spain","Household final consumption P.3h",0,64250.7899862114,64250.7899862114,42112.6910860222,22138.0989001892,0,0,0,0,0
2011,"Spain","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Spain","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Spain","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Spain","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Spain","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Estonia","Household final consumption P.3h",0,1067.32322724436,1067.32322724436,734.077973190101,333.245254054262,0,0,0,0,0
2011,"Estonia","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Estonia","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Estonia","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Estonia","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Estonia","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Ethiopia/DR Ethiopia (1992/1993)","Household final consumption P.3h",NA,2805.48694888387,2805.48694888387,1692.13243797477,1113.3545109091,0,0,0,0,0
2011,"Ethiopia/DR Ethiopia (1992/1993)","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Ethiopia/DR Ethiopia (1992/1993)","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Ethiopia/DR Ethiopia (1992/1993)","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Ethiopia/DR Ethiopia (1992/1993)","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Ethiopia/DR Ethiopia (1992/1993)","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Finland","Household final consumption P.3h",24.5326370133375,6392.66323086767,6392.66323086767,4615.52179548982,1777.14143537785,0,0,0,0,0
2011,"Finland","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Finland","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Finland","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Finland","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Finland","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"France","Household final consumption P.3h",0,118043.272388762,118043.272388762,65795.7950114712,52247.4773772909,0,0,0,0,0
2011,"France","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"France","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"France","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"France","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"France","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Gabon","Household final consumption P.3h",NA,625.420851199308,625.420851199308,295.956599030833,329.464252168475,0,0,0,0,0
2011,"Gabon","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Gabon","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Gabon","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Gabon","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Gabon","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"United Kingdom","Household final consumption P.3h",0,129145.292166173,129145.292166173,67154.556820599,61990.7353455742,0,0,0,0,0
2011,"United Kingdom","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"United Kingdom","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"United Kingdom","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"United Kingdom","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"United Kingdom","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Georgia","Household final consumption P.3h",NA,2530.07670375954,2530.07670375954,1146.8169889514,1383.25971480814,0,0,0,0,0
2011,"Georgia","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Georgia","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Georgia","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Georgia","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Georgia","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Ghana","Household final consumption P.3h",NA,3678.94199772104,3678.94199772103,2634.68293809945,1044.25905962158,0,0,0,0,0
2011,"Ghana","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Ghana","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Ghana","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Ghana","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Ghana","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Guinea","Household final consumption P.3h",NA,895.784091108234,895.784091108234,685.726209036863,210.057882071371,0,0,0,0,0
2011,"Guinea","Non-profit institutions serving households P.3n",NA,0,0,0,0,0,0,0,0,0
2011,"Guinea","Government final consumption P.3g",NA,0,0,0,0,0,0,0,0,0
2011,"Guinea","Gross fixed capital formation P.51",NA,0,0,0,0,0,0,0,0,0
2011,"Guinea","Changes in inventories P.52",NA,0,0,0,0,0,0,0,0,0
2011,"Guinea","Acquisitions less disposals of valuables P.53",NA,0,0,0,0,0,0,0,0,0
2011,"Gambia","Household final consumption P.3h",NA,164.842217716705,164.842217716704,126.187359394003,38.6548583227014,0,0,0,0,0
