Jurisdiction,Year,iea_code,CO2_em_sharesec,ets_ew_price_sector_2019USD,tax_ew_price_sector_2019USD,total_ew_price_sector_2019USD
Ireland,2007,ABFLOW017,1.0,0.8752921353070848,0.0,0.8752921353070848
Ireland,2007,ABFLOW018,1.0,0.8752921353070848,0.0,0.8752921353070848
Ireland,2007,ABFLOW019,1.0,0.8752921353070848,0.0,0.8752921353070848
Ireland,2007,ABFLOW020,0.9999999999999999,0.8752921353070847,0.0,0.8752921353070847
Ireland,2007,ABFLOW021,0.9999999999999999,0.8752921353070847,0.0,0.8752921353070847
Ireland,2007,ABFLOW022,1.0,0.8752921353070848,0.0,0.8752921353070848
Ireland,2007,ABFLOW023,1.0,0.8752921353070849,0.0,0.8752921353070849
Ireland,2007,ABFLOW024,1.0,0.8752921353070848,0.0,0.8752921353070848
Ireland,2007,ABFLOW025,1.0,0.8752921353070848,0.0,0.8752921353070848
Ireland,2007,ABFLOW026,1.0,0.8752921353070848,0.0,0.8752921353070848
Ireland,2007,ABFLOW028,1.0,0.0,0.0,0.0
Ireland,2007,ABFLOW029,1.0,0.0,0.0,0.0
Ireland,2007,ABFLOW030,1.0,0.0,0.0,0.0
Ireland,2007,ABFLOW032,1.0,0.0,0.0,0.0
Ireland,2007,ABFLOW033,0.0,0.0,0.0,0.0
Ireland,2007,ABFLOW034,1.0,0.0,0.0,0.0
Ireland,2007,ABFLOW035,1.0,0.0,0.0,0.0
Ireland,2007,ABFLOW036,1.0,0.0,0.0,0.0
Ireland,2007,ABFLOW037,1.0,0.0,0.0,0.0
Ireland,2007,ABFLOW039,1.0,0.0,0.0,0.0
Ireland,2007,ABFLOW040,1.0,0.0,0.0,0.0
Ireland,2007,NA,0.0,0.0,0.0,0.0
Ireland,2008,ABFLOW003,1.0,26.962536698241163,0.0,26.962536698241163
Ireland,2008,ABFLOW004,0.0,0.0,0.0,0.0
Ireland,2008,ABFLOW005,0.0,0.0,0.0,0.0
Ireland,2008,ABFLOW011,1.0,26.962536698241166,0.0,26.962536698241166
Ireland,2008,ABFLOW013,1.0,26.962536698241163,0.0,26.962536698241163
Ireland,2008,ABFLOW014,0.0,0.0,0.0,0.0
Ireland,2008,ABFLOW016,1.0,26.962536698241163,0.0,26.962536698241163
Ireland,2008,ABFLOW017,1.0,26.962536698241163,0.0,26.962536698241163
Ireland,2008,ABFLOW018,1.0,26.96253669824116,0.0,26.96253669824116
Ireland,2008,ABFLOW019,1.0,26.962536698241163,0.0,26.962536698241163
Ireland,2008,ABFLOW020,1.0,26.96253669824116,0.0,26.96253669824116
Ireland,2008,ABFLOW021,1.0,26.962536698241166,0.0,26.962536698241166
Ireland,2008,ABFLOW022,1.0,26.962536698241166,0.0,26.962536698241166
Ireland,2008,ABFLOW023,1.0,26.962536698241163,0.0,26.962536698241163
Ireland,2008,ABFLOW024,1.0,26.96253669824116,0.0,26.96253669824116
Ireland,2008,ABFLOW025,1.0,26.962536698241166,0.0,26.962536698241166
Ireland,2008,ABFLOW026,1.0,26.96253669824116,0.0,26.96253669824116
Ireland,2008,ABFLOW028,1.0,0.0,0.0,0.0
Ireland,2008,ABFLOW029,1.0,0.0,0.0,0.0
Ireland,2008,ABFLOW030,1.0,0.0,0.0,0.0
Ireland,2008,ABFLOW032,1.0,0.0,0.0,0.0
Ireland,2008,ABFLOW033,1.0,0.0,0.0,0.0
Ireland,2008,ABFLOW034,1.0,0.0,0.0,0.0
Ireland,2008,ABFLOW035,1.0,0.0,0.0,0.0
Ireland,2008,ABFLOW036,1.0,0.0,0.0,0.0
Ireland,2008,ABFLOW037,1.0,0.0,0.0,0.0
Ireland,2008,ABFLOW039,1.0,0.0,0.0,0.0
Ireland,2008,ABFLOW040,1.0,0.0,0.0,0.0
Ireland,2008,NA,0.0,0.0,0.0,0.0
Ireland,2009,ABFLOW003,0.9999999999999999,15.85722379118696,0.0,15.85722379118696
Ireland,2009,ABFLOW004,0.0,0.0,0.0,0.0
Ireland,2009,ABFLOW005,0.0,0.0,0.0,0.0
Ireland,2009,ABFLOW011,1.0,15.85722379118696,0.0,15.85722379118696
Ireland,2009,ABFLOW013,1.0,15.857223791186962,0.0,15.857223791186962
Ireland,2009,ABFLOW014,0.0,0.0,0.0,0.0
Ireland,2009,ABFLOW016,1.0,15.85722379118696,0.0,15.85722379118696
Ireland,2009,ABFLOW017,1.0,15.85722379118696,0.0,15.85722379118696
Ireland,2009,ABFLOW018,1.0,15.85722379118696,0.0,15.85722379118696
Ireland,2009,ABFLOW019,1.0000000000000002,15.857223791186962,0.0,15.857223791186962
Ireland,2009,ABFLOW020,1.0,15.85722379118696,0.0,15.85722379118696
Ireland,2009,ABFLOW021,1.0,15.85722379118696,0.0,15.85722379118696
Ireland,2009,ABFLOW022,0.9999999999999999,15.85722379118696,0.0,15.85722379118696
Ireland,2009,ABFLOW023,1.0,15.85722379118696,0.0,15.85722379118696
Ireland,2009,ABFLOW024,1.0,15.85722379118696,0.0,15.85722379118696
Ireland,2009,ABFLOW025,1.0,15.857223791186959,0.0,15.857223791186959
Ireland,2009,ABFLOW026,0.9999999999999999,15.857223791186959,0.0,15.857223791186959
Ireland,2009,ABFLOW028,1.0,0.0,0.0,0.0
Ireland,2009,ABFLOW029,1.0,0.0,0.0,0.0
Ireland,2009,ABFLOW030,1.0,0.0,0.0,0.0
Ireland,2009,ABFLOW032,1.0,0.0,0.0,0.0
Ireland,2009,ABFLOW033,0.0,0.0,0.0,0.0
Ireland,2009,ABFLOW034,1.0,0.0,0.0,0.0
Ireland,2009,ABFLOW035,1.0,0.0,0.0,0.0
Ireland,2009,ABFLOW036,1.0,0.0,0.0,0.0
Ireland,2009,ABFLOW037,1.0,0.0,0.0,0.0
Ireland,2009,ABFLOW039,1.0,0.0,0.0,0.0
Ireland,2009,ABFLOW040,1.0,0.0,0.0,0.0
Ireland,2009,NA,0.0,0.0,0.0,0.0
Ireland,2010,ABFLOW003,1.0,18.13882890883115,0.0,18.13882890883115
Ireland,2010,ABFLOW004,0.0,0.0,0.0,0.0
Ireland,2010,ABFLOW005,0.0,0.0,0.0,0.0
Ireland,2010,ABFLOW011,1.0,18.138828908831147,0.0,18.138828908831147
Ireland,2010,ABFLOW013,1.0,18.138828908831147,0.0,18.138828908831147
Ireland,2010,ABFLOW014,0.0,0.0,0.0,0.0
Ireland,2010,ABFLOW016,1.0,18.138828908831147,0.0,18.138828908831147
Ireland,2010,ABFLOW017,0.9999999999999999,18.138828908831144,0.0,18.138828908831144
Ireland,2010,ABFLOW018,0.9999999999999999,18.138828908831144,0.0,18.138828908831144
Ireland,2010,ABFLOW019,0.9999999999999999,18.138828908831144,0.0,18.138828908831144
Ireland,2010,ABFLOW020,1.0,18.138828908831147,0.0,18.138828908831147
Ireland,2010,ABFLOW021,1.0,18.138828908831147,0.0,18.138828908831147
Ireland,2010,ABFLOW022,1.0,18.138828908831147,0.0,18.138828908831147
Ireland,2010,ABFLOW023,1.0,18.138828908831147,0.0,18.138828908831147
Ireland,2010,ABFLOW024,0.9999999999999999,18.138828908831144,0.0,18.138828908831144
Ireland,2010,ABFLOW025,0.9999999999999999,18.138828908831144,0.0,18.138828908831144
Ireland,2010,ABFLOW026,1.0,18.138828908831144,0.0,18.138828908831144
Ireland,2010,ABFLOW028,1.0,0.0,18.97367040672714,18.97367040672714
Ireland,2010,ABFLOW029,1.0,0.0,18.97367040672714,18.97367040672714
Ireland,2010,ABFLOW030,1.0,0.0,0.0,0.0
Ireland,2010,ABFLOW032,1.0,0.0,0.0,0.0
Ireland,2010,ABFLOW033,0.0,0.0,0.0,0.0
Ireland,2010,ABFLOW034,1.0,0.0,13.906729534148898,13.906729534148898
Ireland,2010,ABFLOW035,1.0,0.0,0.0,0.0
Ireland,2010,ABFLOW036,1.0,0.0,18.97367040672714,18.97367040672714
Ireland,2010,ABFLOW037,1.0,0.0,0.0,0.0
Ireland,2010,ABFLOW039,1.0,0.0,0.0,0.0
Ireland,2010,ABFLOW040,1.0,0.0,0.0,0.0
Ireland,2010,NA,0.0,0.0,0.0,0.0
Ireland,2011,ABFLOW003,1.0000000000000002,16.868023574891065,0.0,16.868023574891065
Ireland,2011,ABFLOW004,0.0,0.0,0.0,0.0
Ireland,2011,ABFLOW005,0.0,0.0,0.0,0.0
Ireland,2011,ABFLOW011,1.0,16.868023574891062,0.0,16.868023574891062
Ireland,2011,ABFLOW013,1.0,16.868023574891062,0.0,16.868023574891062
Ireland,2011,ABFLOW014,0.0,0.0,0.0,0.0
Ireland,2011,ABFLOW016,1.0,16.868023574891062,0.0,16.868023574891062
Ireland,2011,ABFLOW017,1.0,16.868023574891062,0.0,16.868023574891062
Ireland,2011,ABFLOW018,1.0,16.868023574891062,0.0,16.868023574891062
Ireland,2011,ABFLOW019,1.0,16.868023574891062,0.0,16.868023574891062
Ireland,2011,ABFLOW020,0.9999999999999999,16.868023574891062,0.0,16.868023574891062
Ireland,2011,ABFLOW021,1.0,16.868023574891062,0.0,16.868023574891062
Ireland,2011,ABFLOW022,1.0,16.868023574891062,0.0,16.868023574891062
Ireland,2011,ABFLOW023,0.9999999999999998,16.868023574891062,0.0,16.868023574891062
Ireland,2011,ABFLOW024,1.0,16.868023574891062,0.0,16.868023574891062
Ireland,2011,ABFLOW025,0.9999999999999999,16.86802357489106,0.0,16.86802357489106
Ireland,2011,ABFLOW026,1.0,16.868023574891062,0.0,16.868023574891062
Ireland,2011,ABFLOW028,1.0,0.0,19.55335035729258,19.55335035729258
Ireland,2011,ABFLOW029,1.0,0.0,19.55335035729258,19.55335035729258
Ireland,2011,ABFLOW030,1.0,0.0,0.0,0.0
Ireland,2011,ABFLOW032,1.0,0.0,0.0,0.0
Ireland,2011,ABFLOW033,0.0,0.0,0.0,0.0
Ireland,2011,ABFLOW034,1.0,0.0,13.533627814425657,13.533627814425657
Ireland,2011,ABFLOW035,1.0,0.0,0.0,0.0
Ireland,2011,ABFLOW036,1.0,0.0,19.55335035729258,19.55335035729258
Ireland,2011,ABFLOW037,1.0,0.0,0.0,0.0
Ireland,2011,ABFLOW039,1.0,0.0,0.0,0.0
Ireland,2011,ABFLOW040,1.0,0.0,0.0,0.0
Ireland,2011,NA,0.0,0.0,0.0,0.0
Ireland,2012,ABFLOW003,1.0000000000000002,9.492545279539788,0.0,9.492545279539788
Ireland,2012,ABFLOW004,0.0,0.0,0.0,0.0
Ireland,2012,ABFLOW005,0.0,0.0,0.0,0.0
Ireland,2012,ABFLOW011,1.0,9.492545279539788,0.0,9.492545279539788
Ireland,2012,ABFLOW013,1.0,9.492545279539787,0.0,9.492545279539787
Ireland,2012,ABFLOW014,0.0,0.0,0.0,0.0
Ireland,2012,ABFLOW016,1.0,9.492545279539788,0.0,9.492545279539788
Ireland,2012,ABFLOW017,1.0,9.492545279539788,0.0,9.492545279539788
Ireland,2012,ABFLOW018,1.0,9.492545279539788,0.0,9.492545279539788
Ireland,2012,ABFLOW019,1.0,9.492545279539788,0.0,9.492545279539788
Ireland,2012,ABFLOW020,1.0,9.492545279539788,0.0,9.492545279539788
Ireland,2012,ABFLOW021,1.0,9.49254527953979,0.0,9.49254527953979
Ireland,2012,ABFLOW022,1.0,9.492545279539788,0.0,9.492545279539788
Ireland,2012,ABFLOW023,1.0,9.492545279539788,0.0,9.492545279539788
Ireland,2012,ABFLOW024,1.0,9.492545279539788,0.0,9.492545279539788
Ireland,2012,ABFLOW025,1.0,9.492545279539788,0.0,9.492545279539788
Ireland,2012,ABFLOW026,1.0,9.492545279539788,0.0,9.492545279539788
Ireland,2012,ABFLOW028,1.0,0.0,19.293791218576807,19.293791218576807
Ireland,2012,ABFLOW029,1.0,9.492545279539788,19.293791218576807,28.786336498116597
Ireland,2012,ABFLOW030,1.0,0.0,0.0,0.0
Ireland,2012,ABFLOW032,1.0,0.0,0.0,0.0
Ireland,2012,ABFLOW033,0.0,0.0,0.0,0.0
Ireland,2012,ABFLOW034,1.0,0.0,14.932095181010158,14.932095181010158
Ireland,2012,ABFLOW035,0.9999999999999999,0.0,0.0,0.0
Ireland,2012,ABFLOW036,1.0,0.0,19.293791218576807,19.293791218576807
Ireland,2012,ABFLOW037,1.0,0.0,0.0,0.0
Ireland,2012,ABFLOW039,1.0,0.0,0.0,0.0
Ireland,2012,ABFLOW040,1.0,0.0,0.0,0.0
Ireland,2012,NA,0.0,0.0,0.0,0.0
Ireland,2013,ABFLOW003,1.0,5.620358189945743,0.0,5.620358189945743
Ireland,2013,ABFLOW004,0.0,0.0,0.0,0.0
Ireland,2013,ABFLOW005,0.0,0.0,0.0,0.0
Ireland,2013,ABFLOW011,1.0,5.620358189945744,0.0,5.620358189945744
Ireland,2013,ABFLOW013,1.0,5.620358189945743,0.0,5.620358189945743
Ireland,2013,ABFLOW014,0.0,0.0,0.0,0.0
Ireland,2013,ABFLOW016,1.0,5.620358189945743,0.0,5.620358189945743
Ireland,2013,ABFLOW017,1.0,5.620358189945743,0.0,5.620358189945743
Ireland,2013,ABFLOW018,1.0,5.620358189945743,0.0,5.620358189945743
Ireland,2013,ABFLOW019,1.0,5.620358189945743,0.0,5.620358189945743
Ireland,2013,ABFLOW020,1.0,5.620358189945744,0.0,5.620358189945744
Ireland,2013,ABFLOW021,1.0,5.620358189945744,0.0,5.620358189945744
Ireland,2013,ABFLOW022,1.0,5.620358189945743,0.0,5.620358189945743
Ireland,2013,ABFLOW023,1.0,5.620358189945744,0.0,5.620358189945744
Ireland,2013,ABFLOW024,1.0,5.620358189945742,0.0,5.620358189945742
Ireland,2013,ABFLOW025,1.0,5.620358189945743,0.0,5.620358189945743
Ireland,2013,ABFLOW026,1.0,5.620358189945744,0.0,5.620358189945744
Ireland,2013,ABFLOW028,1.0,0.0,25.147016509824354,25.147016509824354
Ireland,2013,ABFLOW029,1.0,5.620358189945743,25.147016509824354,30.767374699770098
Ireland,2013,ABFLOW030,1.0,0.0,0.0,0.0
Ireland,2013,ABFLOW032,1.0,0.0,0.0,0.0
Ireland,2013,ABFLOW033,0.0,0.0,0.0,0.0
Ireland,2013,ABFLOW034,1.0,0.0,21.262416767880502,21.262416767880502
Ireland,2013,ABFLOW035,1.0,0.0,0.0,0.0
Ireland,2013,ABFLOW036,1.0,0.0,25.147016509824354,25.147016509824354
Ireland,2013,ABFLOW037,1.0,0.0,0.0,0.0
Ireland,2013,ABFLOW039,1.0,0.0,0.0,0.0
Ireland,2013,ABFLOW040,1.0,0.0,0.0,0.0
Ireland,2013,NA,0.0,0.0,0.0,0.0
Ireland,2014,ABFLOW003,1.0,7.382769132531161,0.0,7.382769132531161
Ireland,2014,ABFLOW004,0.0,0.0,0.0,0.0
Ireland,2014,ABFLOW005,0.0,0.0,0.0,0.0
Ireland,2014,ABFLOW011,1.0,7.382769132531159,0.0,7.382769132531159
Ireland,2014,ABFLOW013,1.0,7.382769132531159,0.0,7.382769132531159
Ireland,2014,ABFLOW014,0.0,0.0,0.0,0.0
Ireland,2014,ABFLOW016,1.0,7.38276913253116,0.0,7.38276913253116
Ireland,2014,ABFLOW017,1.0,7.382769132531161,0.0,7.382769132531161
Ireland,2014,ABFLOW018,1.0,7.38276913253116,0.0,7.38276913253116
Ireland,2014,ABFLOW019,1.0,7.382769132531161,0.0,7.382769132531161
Ireland,2014,ABFLOW020,1.0,7.38276913253116,0.0,7.38276913253116
Ireland,2014,ABFLOW021,1.0,7.38276913253116,0.0,7.38276913253116
Ireland,2014,ABFLOW022,1.0,7.382769132531161,0.0,7.382769132531161
Ireland,2014,ABFLOW023,1.0,7.382769132531161,0.0,7.382769132531161
Ireland,2014,ABFLOW024,1.0,7.382769132531161,0.0,7.382769132531161
Ireland,2014,ABFLOW025,1.0,7.38276913253116,0.0,7.38276913253116
Ireland,2014,ABFLOW026,1.0,7.38276913253116,0.0,7.38276913253116
Ireland,2014,ABFLOW028,1.0,0.0,24.816030697583727,24.816030697583727
Ireland,2014,ABFLOW029,1.0,7.38276913253116,24.816030697583727,32.198799830114886
Ireland,2014,ABFLOW030,1.0,0.0,0.0,0.0
Ireland,2014,ABFLOW032,1.0,0.0,0.0,0.0
Ireland,2014,ABFLOW033,0.0,0.0,0.0,0.0
Ireland,2014,ABFLOW034,1.0,0.0,23.599599239375785,23.599599239375785
Ireland,2014,ABFLOW035,1.0,0.0,0.0,0.0
Ireland,2014,ABFLOW036,1.0,0.0,24.816030697583727,24.816030697583727
Ireland,2014,ABFLOW037,1.0,0.0,0.0,0.0
Ireland,2014,ABFLOW039,1.0,0.0,0.0,0.0
Ireland,2014,ABFLOW040,1.0,0.0,0.0,0.0
Ireland,2014,NA,0.0,0.0,0.0,0.0
Ireland,2015,ABFLOW003,1.0,9.52876061220153,0.0,9.52876061220153
Ireland,2015,ABFLOW004,0.0,0.0,0.0,0.0
Ireland,2015,ABFLOW005,0.0,0.0,0.0,0.0
Ireland,2015,ABFLOW011,1.0,9.528760612201532,0.0,9.528760612201532
Ireland,2015,ABFLOW013,1.0,9.52876061220153,0.0,9.52876061220153
Ireland,2015,ABFLOW014,0.0,0.0,0.0,0.0
Ireland,2015,ABFLOW016,1.0,9.52876061220153,0.0,9.52876061220153
Ireland,2015,ABFLOW017,0.9999999999999999,9.528760612201529,0.0,9.528760612201529
Ireland,2015,ABFLOW018,1.0,9.52876061220153,0.0,9.52876061220153
Ireland,2015,ABFLOW019,1.0,9.52876061220153,0.0,9.52876061220153
Ireland,2015,ABFLOW020,0.9999999999999999,9.52876061220153,0.0,9.52876061220153
Ireland,2015,ABFLOW021,1.0,9.52876061220153,0.0,9.52876061220153
Ireland,2015,ABFLOW022,1.0,9.52876061220153,0.0,9.52876061220153
Ireland,2015,ABFLOW023,1.0,9.52876061220153,0.0,9.52876061220153
Ireland,2015,ABFLOW024,1.0,9.52876061220153,0.0,9.52876061220153
Ireland,2015,ABFLOW025,0.9999999999999999,9.52876061220153,0.0,9.52876061220153
Ireland,2015,ABFLOW026,1.0,9.52876061220153,0.0,9.52876061220153
Ireland,2015,ABFLOW028,1.0,0.0,24.81448076094149,24.81448076094149
Ireland,2015,ABFLOW029,1.0,9.52876061220153,24.81448076094149,34.343241373143016
Ireland,2015,ABFLOW030,1.0,0.0,0.0,0.0
Ireland,2015,ABFLOW032,1.0,0.0,0.0,0.0
Ireland,2015,ABFLOW033,0.0,0.0,0.0,0.0
Ireland,2015,ABFLOW034,1.0,0.0,17.963814568786145,17.963814568786145
Ireland,2015,ABFLOW035,1.0,0.0,0.0,0.0
Ireland,2015,ABFLOW036,1.0,0.0,24.81448076094149,24.81448076094149
Ireland,2015,ABFLOW037,1.0,0.0,0.0,0.0
Ireland,2015,ABFLOW039,1.0,0.0,0.0,0.0
Ireland,2015,ABFLOW040,1.0,0.0,0.0,0.0
Ireland,2015,NA,0.0,0.0,0.0,0.0
Ireland,2016,ABFLOW003,1.0,6.168823965143891,0.0,6.168823965143891
Ireland,2016,ABFLOW004,0.0,0.0,0.0,0.0
Ireland,2016,ABFLOW005,0.0,0.0,0.0,0.0
Ireland,2016,ABFLOW011,1.0,6.16882396514389,0.0,6.16882396514389
Ireland,2016,ABFLOW013,1.0,6.168823965143891,0.0,6.168823965143891
Ireland,2016,ABFLOW014,0.0,0.0,0.0,0.0
Ireland,2016,ABFLOW016,0.0,0.0,0.0,0.0
Ireland,2016,ABFLOW017,1.0,6.168823965143891,0.0,6.168823965143891
Ireland,2016,ABFLOW018,1.0000000000000002,6.168823965143892,0.0,6.168823965143892
Ireland,2016,ABFLOW019,0.9999999999999999,6.16882396514389,0.0,6.16882396514389
Ireland,2016,ABFLOW020,1.0,6.168823965143891,0.0,6.168823965143891
Ireland,2016,ABFLOW021,1.0,6.168823965143892,0.0,6.168823965143892
Ireland,2016,ABFLOW022,1.0,6.168823965143892,0.0,6.168823965143892
Ireland,2016,ABFLOW023,0.9999999999999999,6.16882396514389,0.0,6.16882396514389
Ireland,2016,ABFLOW024,1.0,6.168823965143892,0.0,6.168823965143892
Ireland,2016,ABFLOW025,1.0,6.168823965143891,0.0,6.168823965143891
Ireland,2016,ABFLOW026,1.0,6.168823965143891,0.0,6.168823965143891
Ireland,2016,ABFLOW028,1.0,0.0,23.06102416876221,23.06102416876221
Ireland,2016,ABFLOW029,1.0,6.168823965143891,23.06102416876221,29.2298481339061
Ireland,2016,ABFLOW030,1.0,0.0,0.0,0.0
Ireland,2016,ABFLOW032,1.0,0.0,0.0,0.0
Ireland,2016,ABFLOW033,0.0,0.0,0.0,0.0
Ireland,2016,ABFLOW034,1.0,0.0,23.06102416876221,23.06102416876221
Ireland,2016,ABFLOW035,1.0,0.0,0.0,0.0
Ireland,2016,ABFLOW036,1.0,0.0,23.06102416876221,23.06102416876221
Ireland,2016,ABFLOW037,1.0,0.0,0.0,0.0
Ireland,2016,ABFLOW039,1.0,0.0,0.0,0.0
Ireland,2016,ABFLOW040,1.0,0.0,0.0,0.0
Ireland,2016,NA,0.0,0.0,0.0,0.0
Ireland,2017,ABFLOW003,1.0,6.654882310771236,0.0,6.654882310771236
Ireland,2017,ABFLOW004,0.0,0.0,0.0,0.0
Ireland,2017,ABFLOW005,0.0,0.0,0.0,0.0
Ireland,2017,ABFLOW011,1.0,6.654882310771237,0.0,6.654882310771237
Ireland,2017,ABFLOW013,1.0,6.654882310771237,0.0,6.654882310771237
Ireland,2017,ABFLOW014,0.0,0.0,0.0,0.0
Ireland,2017,ABFLOW016,0.0,0.0,0.0,0.0
Ireland,2017,ABFLOW017,1.0,6.654882310771237,0.0,6.654882310771237
Ireland,2017,ABFLOW018,1.0,6.654882310771237,0.0,6.654882310771237
Ireland,2017,ABFLOW019,1.0,6.654882310771237,0.0,6.654882310771237
Ireland,2017,ABFLOW020,1.0,6.654882310771237,0.0,6.654882310771237
Ireland,2017,ABFLOW021,1.0,6.654882310771237,0.0,6.654882310771237
Ireland,2017,ABFLOW022,1.0,6.654882310771237,0.0,6.654882310771237
Ireland,2017,ABFLOW023,1.0,6.654882310771237,0.0,6.654882310771237
Ireland,2017,ABFLOW024,1.0,6.654882310771237,0.0,6.654882310771237
Ireland,2017,ABFLOW025,1.0,6.654882310771237,0.0,6.654882310771237
Ireland,2017,ABFLOW026,1.0,6.654882310771237,0.0,6.654882310771237
Ireland,2017,ABFLOW028,1.0,0.0,22.829784942611447,22.829784942611447
Ireland,2017,ABFLOW029,1.0,6.654882310771237,22.829784942611447,29.484667253382682
Ireland,2017,ABFLOW030,1.0,0.0,0.0,0.0
Ireland,2017,ABFLOW032,1.0,0.0,0.0,0.0
Ireland,2017,ABFLOW033,0.0,0.0,0.0,0.0
Ireland,2017,ABFLOW034,1.0,0.0,22.829784942611447,22.829784942611447
Ireland,2017,ABFLOW035,1.0,0.0,0.0,0.0
Ireland,2017,ABFLOW036,1.0,0.0,22.829784942611447,22.829784942611447
Ireland,2017,ABFLOW037,1.0,0.0,0.0,0.0
Ireland,2017,ABFLOW039,1.0,0.0,0.0,0.0
Ireland,2017,ABFLOW040,1.0,0.0,0.0,0.0
Ireland,2017,NA,0.0,0.0,0.0,0.0
Ireland,2018,ABFLOW003,1.0,17.76655175868041,0.0,17.76655175868041
Ireland,2018,ABFLOW004,0.0,0.0,0.0,0.0
Ireland,2018,ABFLOW005,0.0,0.0,0.0,0.0
Ireland,2018,ABFLOW011,1.0,17.76655175868041,0.0,17.76655175868041
Ireland,2018,ABFLOW013,1.0,17.76655175868041,0.0,17.76655175868041
Ireland,2018,ABFLOW014,0.0,0.0,0.0,0.0
Ireland,2018,ABFLOW016,0.0,0.0,0.0,0.0
Ireland,2018,ABFLOW017,1.0,17.76655175868041,0.0,17.76655175868041
Ireland,2018,ABFLOW018,1.0000000000000002,17.766551758680414,0.0,17.766551758680414
Ireland,2018,ABFLOW019,1.0,17.76655175868041,0.0,17.76655175868041
Ireland,2018,ABFLOW020,1.0,17.76655175868041,0.0,17.76655175868041
Ireland,2018,ABFLOW021,1.0,17.766551758680407,0.0,17.766551758680407
Ireland,2018,ABFLOW022,1.0,17.766551758680414,0.0,17.766551758680414
Ireland,2018,ABFLOW023,1.0,17.76655175868041,0.0,17.76655175868041
Ireland,2018,ABFLOW024,1.0,17.76655175868041,0.0,17.76655175868041
Ireland,2018,ABFLOW025,1.0,17.766551758680414,0.0,17.766551758680414
Ireland,2018,ABFLOW026,1.0,17.76655175868041,0.0,17.76655175868041
Ireland,2018,ABFLOW028,1.0,0.0,22.460874536890532,22.460874536890532
Ireland,2018,ABFLOW029,1.0,17.76655175868041,22.46087453689053,40.227426295570936
Ireland,2018,ABFLOW030,1.0,0.0,0.0,0.0
Ireland,2018,ABFLOW032,1.0,0.0,0.0,0.0
Ireland,2018,ABFLOW033,0.0,0.0,0.0,0.0
Ireland,2018,ABFLOW034,1.0,0.0,22.46087453689053,22.46087453689053
Ireland,2018,ABFLOW035,1.0,0.0,0.0,0.0
Ireland,2018,ABFLOW036,1.0,0.0,22.46087453689053,22.46087453689053
Ireland,2018,ABFLOW037,1.0,0.0,0.0,0.0
Ireland,2018,ABFLOW039,1.0,0.0,0.0,0.0
Ireland,2018,ABFLOW040,1.0,0.0,0.0,0.0
Ireland,2018,NA,0.0,0.0,0.0,0.0
Ireland,2019,ABFLOW003,1.0,27.80963578676412,0.0,27.80963578676412
Ireland,2019,ABFLOW004,0.0,0.0,0.0,0.0
Ireland,2019,ABFLOW005,0.0,0.0,0.0,0.0
Ireland,2019,ABFLOW011,1.0,27.80963578676412,0.0,27.80963578676412
Ireland,2019,ABFLOW013,1.0,27.809635786764115,0.0,27.809635786764115
Ireland,2019,ABFLOW014,0.0,0.0,0.0,0.0
Ireland,2019,ABFLOW016,0.0,0.0,0.0,0.0
Ireland,2019,ABFLOW017,1.0,27.80963578676412,0.0,27.80963578676412
Ireland,2019,ABFLOW018,1.0000000000000002,27.809635786764122,0.0,27.809635786764122
Ireland,2019,ABFLOW019,1.0,27.809635786764115,0.0,27.809635786764115
Ireland,2019,ABFLOW020,1.0,27.80963578676412,0.0,27.80963578676412
Ireland,2019,ABFLOW021,1.0,27.809635786764115,0.0,27.809635786764115
Ireland,2019,ABFLOW022,1.0,27.80963578676412,0.0,27.80963578676412
Ireland,2019,ABFLOW023,1.0,27.80963578676412,0.0,27.80963578676412
Ireland,2019,ABFLOW024,1.0,27.80963578676412,0.0,27.80963578676412
Ireland,2019,ABFLOW025,1.0,27.80963578676412,0.0,27.80963578676412
Ireland,2019,ABFLOW026,1.0,27.80963578676412,0.0,27.80963578676412
Ireland,2019,ABFLOW028,1.0,0.0,22.3910111004542,22.3910111004542
Ireland,2019,ABFLOW029,1.0,27.80963578676412,22.3910111004542,50.20064688721832
Ireland,2019,ABFLOW030,1.0,0.0,0.0,0.0
Ireland,2019,ABFLOW032,1.0,0.0,0.0,0.0
Ireland,2019,ABFLOW033,0.0,0.0,0.0,0.0
Ireland,2019,ABFLOW034,1.0,0.0,22.3910111004542,22.3910111004542
Ireland,2019,ABFLOW035,1.0,0.0,0.0,0.0
Ireland,2019,ABFLOW036,1.0,0.0,22.3910111004542,22.3910111004542
Ireland,2019,ABFLOW037,1.0,0.0,0.0,0.0
Ireland,2019,ABFLOW039,1.0,0.0,0.0,0.0
Ireland,2019,ABFLOW040,1.0,0.0,0.0,0.0
Ireland,2019,NA,0.0,0.0,0.0,0.0
Ireland,2020,ABFLOW003,1.0,26.9996764758501,0.0,26.9996764758501
Ireland,2020,ABFLOW004,0.0,0.0,0.0,0.0
Ireland,2020,ABFLOW005,0.0,0.0,0.0,0.0
Ireland,2020,ABFLOW011,1.0,26.9996764758501,0.0,26.9996764758501
Ireland,2020,ABFLOW013,1.0,26.999676475850098,0.0,26.999676475850098
Ireland,2020,ABFLOW014,0.0,0.0,0.0,0.0
Ireland,2020,ABFLOW016,0.0,0.0,0.0,0.0
